id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
429821,Center room+private shower+sink,518644,Michael,,Margareten,48.19369,16.35899,Private room,39,30,1,2019-03-11,0.02,33,90,0,
228698,Wohnung mit Veranda am Stadtrand,1193729,Anneliese,,Penzing,48.20841,16.2454,Entire home/apt,85,3,3,2022-07-10,0.74,2,341,3,
229535,City Center - Jump over the canal to be there,246743902,Vienna,,Leopoldstadt,48.21419,16.37646,Entire home/apt,137,1,506,2022-09-08,3.80,13,354,58,
430037,Sonata large 1-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,193,1,53,2022-09-06,0.46,8,216,17,
234613,City Center - Smart Living - Best price in center,246743902,Vienna,,Leopoldstadt,48.21269,16.37841,Entire home/apt,69,1,682,2022-09-05,5.23,13,77,63,
235772,Vienna CityApartments - Luxury 1,1235709,Guido,,Landstra§e,48.20947,16.38992,Entire home/apt,96,2,161,2022-09-10,1.28,9,265,22,
235787,Vienna CityApartments - Design 1,1235709,Guido,,Landstra§e,48.1995,16.40202,Entire home/apt,70,2,54,2022-09-08,0.41,9,289,9,
235805,Inner City - Dorotheum,1235914,Claus,,Innere Stadt,48.20541,16.36867,Entire home/apt,160,3,104,2022-08-22,0.87,2,240,2,
431055,Enjoy the quietness of the modern & central studio,2142888,Simon,,Mariahilf,48.19158,16.34999,Entire home/apt,97,4,44,2022-08-28,0.35,2,71,2,
242141,Vienna terrace-apartment  on U1/Central Station,1310252,Maria,,Wieden,48.18746,16.37478,Entire home/apt,60,1,197,2022-09-06,1.84,1,296,25,
242287,Comfortable city flat at Rennweg,1271221,Familien,,Landstra§e,48.19148,16.39017,Entire home/apt,51,3,182,2022-08-22,1.38,1,331,14,
244032,"Your beautiful, central& sunny home",54301002,Pia,,Mariahilf,48.19214,16.34293,Entire home/apt,105,2,156,2022-08-28,1.20,25,247,6,
244521,Heart of Vienna cosy and modern,518644,Michael,,Margareten,48.19446,16.36087,Entire home/apt,65,30,38,2022-08-06,0.29,33,346,1,
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17691,16.41262,Entire home/apt,65,7,1,2015-02-16,0.01,2,73,0,
247290,Specious modern studio near the state opera house,518644,Michael,,Margareten,48.19554,16.35863,Entire home/apt,62,30,57,2022-06-05,0.43,33,281,1,
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.19285,16.34503,Entire home/apt,82,2,42,2022-07-29,0.35,2,0,8,
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,56,5,419,2022-09-08,3.35,4,269,43,
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,98,2022-06-26,0.75,2,300,18,
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.20549,16.35443,Entire home/apt,150,14,232,2022-08-01,1.75,15,54,7,
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.21992,16.37994,Entire home/apt,72,2,147,2022-09-04,1.12,1,134,19,
435239,Direct at the center near state opera house studio,518644,Michael,,Margareten,48.1935,16.35862,Entire home/apt,68,1,24,2022-03-14,0.29,33,362,1,
435240,"Center Opera modern, light and quiet Apt",518644,Michael,,Margareten,48.19532,16.35901,Entire home/apt,68,1,43,2022-07-14,0.52,33,170,2,
265300,Concerto large 3-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,257,1,122,2022-09-09,1.06,8,204,26,
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,55,3,87,2022-09-02,0.69,2,257,19,
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.18747,16.34898,Entire home/apt,112,4,6,2020-01-02,0.05,1,299,0,
455314,"Central, quiet, fully equipped",2262994,Christine,,Rudolfsheim-Fnfhaus,48.19983,16.33778,Entire home/apt,73,1,671,2022-09-05,5.39,2,175,54,
272589,Cozy Studio Apt - directly in the heart of Vienna!,1426583,Cecilia & Walfried,,Wieden,48.19916,16.36657,Entire home/apt,139,14,7,2019-12-11,0.13,7,315,0,
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19204,16.36592,Entire home/apt,69,2,185,2022-08-27,1.48,4,268,45,
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21189,16.34926,Entire home/apt,50,3,135,2022-09-02,1.08,1,250,16,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,66,2,211,2022-08-28,1.73,4,329,40,
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen,,Neubau,48.20287,16.34555,Entire home/apt,125,2,132,2022-08-13,1.01,2,112,10,
462758,special place for special people near Hauptbahnhof,2299560,Veronika,,Favoriten,48.17774,16.38232,Private room,49,2,131,2022-08-07,1.05,1,289,7,
280960,"Your beautiful,central & quiet home",54301002,Pia,,Mariahilf,48.19253,16.34314,Entire home/apt,105,2,84,2022-08-20,0.67,25,247,2,
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.19762,16.37036,Entire home/apt,268,3,36,2022-07-07,0.44,5,30,9,
465925,Zentral gelegenes Apartment Alina,2313955,Marina,,Mariahilf,48.19156,16.33941,Entire home/apt,110,2,38,2022-08-10,0.46,4,365,3,
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,61,2,44,2022-04-01,0.35,6,13,13,
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.23429,16.36409,Entire home/apt,48,2,277,2022-08-14,2.20,4,292,28,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,49,5,464,2022-09-04,3.70,4,282,43,
293442,Charming apartment near city center!,246743902,Vienna,,Leopoldstadt,48.21699,16.3839,Entire home/apt,65,5,158,2022-09-05,1.21,13,316,32,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,43,5,277,2022-09-01,2.14,2,268,19,
482052,1BR KLIMT Apartment,13336646,Hotel Klimt,,Penzing,48.19676,16.28851,Entire home/apt,123,1,8,2022-04-30,0.06,8,348,2,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,40,14,0,,,1,365,0,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,59,2,69,2022-08-13,0.53,1,124,8,
488723,Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,75,14,115,2021-09-18,1.01,17,165,1,
300074,Spacious and suburban apartment,1540643,Agnes,,Whring,48.23563,16.32329,Entire home/apt,40,1,0,,,1,0,0,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,200,1,471,2022-09-02,3.64,39,305,18,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,83,1,45,2022-06-17,0.36,1,334,1,
302499,Fragola Verde - my home in vienna,1557725,Kurt & Sabine,,Landstra§e,48.19779,16.40265,Entire home/apt,65,4,6,2022-08-13,0.05,4,188,2,
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19357,16.35849,Private room,46,1,54,2022-03-20,0.43,33,7,3,
305796,City Center Room with private shower and sink.,518644,Michael,,Margareten,48.1949,16.35879,Private room,46,1,30,2022-08-28,0.23,33,358,21,
308169,Vienna/Austria Center Apartment,1586562,Michael,,Wieden,48.18916,16.36725,Entire home/apt,66,2,25,2016-04-21,0.20,1,339,0,
502521,Beautiful Apparment Near the Center,2479968,Emma,,Margareten,48.18503,16.35128,Entire home/apt,110,3,129,2022-08-11,1.04,1,254,1,
311836,"Near Palace Schönbrunn, Apt. 3",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,147,1,89,2022-08-16,0.71,15,142,6,
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,43,5,142,2022-08-14,1.11,2,254,23,
322786,BIG CENTRAL Space w/Sauna & Garden,146196,Sandra,,Neubau,48.20572,16.34609,Entire home/apt,93,2,352,2022-07-25,2.77,4,14,31,
527931,Large Vienna Centre Ap. w/ Terrace,1608476,Tobias,,Leopoldstadt,48.21872,16.3737,Entire home/apt,109,2,198,2020-12-12,1.63,1,0,0,
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.20902,16.3317,Entire home/apt,69,5,57,2022-04-30,0.46,1,188,4,
328756,Bright & charming flat for 2.,1679234,Alessandro,,Margareten,48.18759,16.35127,Entire home/apt,75,5,71,2022-08-28,0.56,1,337,3,
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.22232,16.3722,Entire home/apt,50,20,12,2019-06-27,0.12,1,18,0,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,200,28,115,2022-02-28,0.94,2,254,1,
342504,Quiet & Sunny Familyhouse (Garden Pool up to 4bdr),1738140,Michael-Andreas,,Meidling,48.168,16.33033,Entire home/apt,225,3,58,2022-09-01,0.60,1,279,3,
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.2188,16.32799,Private room,42,2,13,2019-01-02,0.10,1,0,0,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20121,16.38976,Private room,100,1,180,2022-06-03,1.69,1,67,2,
349560,Citycenter+Terrace + free garage,1771038,Agnes,,Landstra§e,48.20916,16.39557,Entire home/apt,112,7,32,2022-04-09,0.30,2,347,7,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,50,4,97,2022-08-13,0.79,1,289,15,
349676,Close to metro U4,1771038,Agnes,,Margareten,48.18825,16.3478,Entire home/apt,139,31,41,2022-05-01,0.38,2,336,1,
358058,Feel at home with private! bathroom,1785960,Ulrike,,Ottakring,48.21912,16.30937,Private room,28,1,183,2022-07-09,1.44,2,208,12,
358337,Stadtnest Bed & Breakfast - Wien,1280395,Barbara,,Mariahilf,48.19283,16.34387,Private room,85,2,6,2022-06-12,0.09,2,365,3,
359822,"Central Park ""Garden Apartment""",1643928,Harry,,Landstra§e,48.19942,16.38022,Entire home/apt,37,1,407,2022-08-28,3.28,24,266,53,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20879,16.34266,Private room,53,1,156,2022-09-07,1.29,1,344,31,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,69,2,168,2022-08-26,1.37,4,313,16,
370985,Cosy apartment  near the old city,1869188,Peter,,Mariahilf,48.198,16.35492,Entire home/apt,60,3,167,2022-08-31,1.32,1,286,36,
375191,1 MONTH MIN Center room+ private shower+sink,518644,Michael,,Margareten,48.19339,16.36037,Private room,30,30,35,2022-06-30,0.91,33,330,1,
375192,Experience Vienna’s Center with private shower,518644,Michael,,Margareten,48.19444,16.35969,Private room,55,1,84,2022-08-31,0.67,33,52,33,
392603,absolutely spectacular location,1963384,Caroline,,Innere Stadt,48.20904,16.37182,Entire home/apt,140,3,84,2022-07-15,0.69,1,242,5,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.18,1,0,0,
392756,VCA4 Palais Brambilla – classic studio city views,1833176,Markus,,Innere Stadt,48.21564,16.37199,Entire home/apt,109,3,35,2022-08-26,0.30,4,253,3,
835568,"Right By Museums Quarter,Famous Spittelberg, quiet",4361476,Steffi,,Neubau,48.20128,16.3533,Entire home/apt,130,30,22,2022-08-29,0.21,8,223,2,
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,79,5,4,2021-12-22,0.06,2,264,1,
840819,Top Location Top Apartment,4391156,Krzysztof,,Margareten,48.19387,16.35902,Entire home/apt,95,6,47,2016-09-22,0.40,1,103,0,
569995,Apartment including Wifi & free car parking,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,89,5,6,2021-09-19,0.09,2,332,1,
843415,Quiet apartment in the heart of VIE,4403413,Brigitte,,Innere Stadt,48.20826,16.37641,Entire home/apt,95,3,12,2018-01-04,0.10,1,73,0,
570242,Apartment Praterstrasse76,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,80,6,51,2021-11-19,0.77,15,337,5,
570243,Apartment Rotensterngasse,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,80,14,33,2020-01-03,0.30,15,335,0,
846009,"Nice, clean and perfect location Ap",4417358,Samia,,Donaustadt,48.23549,16.41152,Entire home/apt,60,2,72,2019-08-19,0.61,1,223,0,
570246,Apartment Max Winter Platz,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,67,90,12,2021-09-26,0.10,15,238,1,
846107,King bed home @ Prater.  5 mins to center!,5783,Zen,,Leopoldstadt,48.21623,16.38936,Entire home/apt,74,1,390,2020-08-31,3.68,1,22,0,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,145,2,65,2022-08-24,0.53,1,125,19,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,97,3,454,2022-09-05,3.68,2,279,53,
849480,Penthouse Opera 3 Bedrooms,4331202,Florian,,Innere Stadt,48.20319,16.36675,Entire home/apt,309,3,114,2022-09-04,1.18,42,20,17,
855234,central charming quit App f 1-4 P (wifi) /33,3049637,Kiki,,Wieden,48.1917,16.36602,Entire home/apt,49,1,243,2020-10-01,2.06,5,239,0,
579301,nice flat near belvedere palace,2849095,Veselinka,,Landstra§e,48.19197,16.39073,Entire home/apt,41,2,158,2020-09-01,1.56,2,155,0,
855282,2 room apartement 10 min to center,4468399,Nino,,Whring,48.22439,16.34076,Entire home/apt,70,6,88,2022-08-31,0.75,1,63,12,
579302,"central, near palais Liechtenstein",2849095,Veselinka,,Alsergrund,48.22974,16.35492,Entire home/apt,61,2,96,2020-08-31,0.94,2,165,0,
859134,LUXURY DESIGN HOME II,305673,Sil,,Innere Stadt,48.211,16.36604,Entire home/apt,170,3,69,2019-12-30,0.60,7,226,0,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,94,1,310,2022-08-04,2.53,9,259,21,
865491,Luxury Studio with Terrace - Levade,4544804,Christiane,,Margareten,48.19302,16.35635,Entire home/apt,77,7,18,2022-04-02,0.19,3,301,3,
601111,Apartment near Kunsthaus Vienna,2974889,Georgi,,Landstra§e,48.20909,16.39405,Entire home/apt,109,3,1,2015-10-05,0.01,3,256,0,
874226,"Luxury Apartment, near city center",4615178,Eva,,Alsergrund,48.21876,16.36411,Entire home/apt,150,30,6,2018-05-12,0.10,20,0,0,
601274,Vienna's most comfortable bed!,2975569,Georg,,Penzing,48.2001,16.30889,Entire home/apt,49,3,17,2022-09-03,0.15,1,226,11,
603258,Central apartment near Naschmarkt,1446342,Schoen,,Wieden,48.19551,16.37011,Entire home/apt,90,3,75,2022-07-08,0.61,2,163,1,
879228,"Near Palace Schönbrunn, Apt. 6",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32717,Entire home/apt,215,1,199,2022-08-28,1.75,15,117,16,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,98,3,266,2022-07-30,2.16,1,247,14,
880741,Roofterrace condo Mariahilferstreet,427895,Christoph,,Neubau,48.19902,16.34679,Entire home/apt,130,1,182,2019-12-31,1.57,1,0,0,
882832,Inspiration YoungDesign Apartment,1643928,Harry,,Landstra§e,48.1978,16.38387,Entire home/apt,59,3,336,2019-08-12,2.90,24,355,0,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,70,4,139,2022-09-07,1.17,1,205,35,
615011,sunny.overlooking roofs.charming T37,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,45,3,320,2022-08-28,2.62,5,174,51,
892831,"Homeoffice, Rückzugsort, Arbeitsplatz",358163,Greg,,Landstra§e,48.19108,16.38747,Entire home/apt,49,3,24,2020-07-31,0.25,2,318,0,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,85,2,142,2022-08-23,1.24,2,290,23,
900074,Charming room very central,4805531,Sybille,,Neubau,48.20087,16.34443,Private room,39,7,47,2022-08-28,0.41,1,195,6,
900511,Central New Design Apartment Luft,2965217,Jacqueline,,Leopoldstadt,48.22135,16.397,Entire home/apt,46,1,14,2021-08-29,0.13,6,68,0,
629579,Shermin Apartments Central Apartment in Vienna,3127815,Sofie,,Wieden,48.19755,16.36276,Entire home/apt,85,3,2,2019-12-08,0.06,1,363,0,
900533,Central New Design Apartment Erde,2965217,Jacqueline,,Leopoldstadt,48.22182,16.39645,Entire home/apt,84,1,3,2021-07-30,0.03,6,284,0,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,101,2,21,2019-11-18,0.25,8,355,0,
900543,Central New Design Apartment Wasser,2965217,Jacqueline,,Leopoldstadt,48.22172,16.39534,Entire home/apt,89,2,4,2022-06-29,0.04,6,252,2,
643546,Central New Design Apartment 38A,2965217,Jacqueline,,Leopoldstadt,48.22139,16.39656,Entire home/apt,50,1,5,2020-10-30,0.04,6,0,0,
900549,Central Design Apartment Feuer,2965217,Jacqueline,,Leopoldstadt,48.22103,16.39493,Entire home/apt,89,1,4,2021-08-21,0.08,6,252,0,
900563,Central Design Apartment 38 with Terrace,2965217,Jacqueline,,Leopoldstadt,48.22176,16.39672,Entire home/apt,65,1,5,2021-01-31,0.05,6,253,0,
655525,Vienna Center Apartment Wieden,3299876,Angelo,,Wieden,48.19176,16.36493,Entire home/apt,56,4,29,2022-08-15,0.25,1,227,5,
908106,Lovely Magic City Apartment,4865438,Daniela,,Landstra§e,48.19922,16.40298,Entire home/apt,82,7,24,2022-07-26,0.21,22,330,4,
914026,CENTRALLY LOCATED ATELIER,4843057,Tina Und Lisa,,Neubau,48.20506,16.34056,Entire home/apt,80,3,245,2022-08-27,2.12,2,243,19,
668413,Cosy flat located next the main shopping Street,1091460,Alex,,Mariahilf,48.19594,16.34646,Entire home/apt,81,2,37,2022-08-22,0.38,2,159,10,
915450,25m² Private room with garden,4853903,Edgar,,Alsergrund,48.22708,16.35141,Private room,19,1,1,2015-09-15,0.01,1,0,0,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,346,0,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.39,1,0,0,
918893,TOP Nähe Cottage in Währing,4935851,Marcus,,Whring,48.22843,16.33584,Entire home/apt,68,2,147,2022-07-01,1.26,2,334,19,
690832,Cozy Apartment near Centre + Wi-Fi,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,39,2,107,2021-07-07,0.92,1,74,0,
701962,Walk everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,139,14,26,2022-05-01,0.22,7,176,3,
925419,♥Sunny apartment near Schönbrunn,4558118,Anna,,Rudolfsheim-Fnfhaus,48.189,16.32601,Entire home/apt,65,1,142,2021-11-08,1.23,1,332,2,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,67,2,438,2022-09-02,3.62,2,197,72,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,92,4,34,2022-08-19,0.29,2,322,1,
927668,Magic City Apartment,4992138,Carol,,Landstra§e,48.21181,16.38994,Entire home/apt,70,3,183,2020-02-23,1.58,1,246,0,
710891,"""Town House"" located next to main shoppingTriplex",1091460,Alex,,Mariahilf,48.19413,16.34601,Entire home/apt,129,2,48,2022-09-04,0.58,2,162,23,
928729,very friendly & cozy apartment,4999922,Georg,,Whring,48.22025,16.34036,Entire home/apt,78,3,63,2020-01-01,0.55,1,364,0,
714920,Your Luxury Rooftop Penthouse with Balcony - # 1,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,139,2,405,2022-09-09,3.83,2,216,56,
931463,Your home away from home - central location,1273247,Sabine,,Josefstadt,48.20779,16.35093,Entire home/apt,75,7,71,2019-08-25,0.61,1,0,0,
718684,Traditional Apartments Vienna- City,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,64,2,165,2022-08-28,1.52,6,303,7,
933256,HopInHopOut Vienna at your Doorstep,833967,Annemarie And Motti,,Leopoldstadt,48.21494,16.37844,Entire home/apt,47,3,632,2022-09-11,5.51,4,187,67,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.15,2,0,0,
936577,LIVE : CENTRAL : AND : NEW !,4642438,Regina-Marian,,Alsergrund,48.21599,16.34529,Entire home/apt,68,3,92,2022-08-21,0.80,1,66,13,
939322,GoVienna Belvedere Apartment,4236636,Anika,,Landstra§e,48.19289,16.38533,Entire home/apt,96,2,51,2022-05-06,0.48,6,324,1,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,69,3,19,2021-09-05,0.16,4,0,0,
730325,"Cosy Flat, 10 Min to City Center",977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.03,4,0,0,
949820,Traditional Apartments Vienna - Entire,2327667,Andreas,,Leopoldstadt,48.21945,16.39944,Entire home/apt,63,2,113,2022-09-02,1.05,6,303,17,
731862,Days in Vienna,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,100,3,448,2022-09-09,3.73,1,206,52,
956500,Private guest apartment in Vienna!,5197852,Lisa,,Penzing,48.2111,16.23353,Entire home/apt,45,3,74,2022-01-03,0.65,1,4,3,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,99,3,115,2022-08-27,1.00,3,282,5,
957049,Adagio large 2-bedroom apartment by Judenplatz,1391676,Christian,,Innere Stadt,48.21133,16.37083,Entire home/apt,209,1,70,2022-09-09,0.61,8,285,20,
958755,Elegant Flat nr. St. Charles Church,5217546,Bettina,,Wieden,48.19876,16.37246,Entire home/apt,50,400,183,2019-03-24,1.59,2,358,0,
757295,Charming City Apartment in Vienna,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,300,4,69,2020-02-05,0.58,1,0,0,
965424,Typical Viennese Appartment Flair,707631,Gerald,,Brigittenau,48.23187,16.37551,Entire home/apt,120,7,0,,,1,313,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,152,1,300,2021-09-05,2.50,39,232,0,
969267,"In the green outskirts of Vienna,",1174158,Christine,,Penzing,48.20925,16.2307,Private room,36,1,0,,,1,358,0,
974621,Central quiet & modern w/park view and a/c!,1256545,Robyn,,Landstra§e,48.19978,16.39215,Entire home/apt,180,5,32,2022-08-09,0.28,1,284,1,
759562,Nette Garconniere in ruhiger Gasse-super Anbindung,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,40,20,7,2022-06-22,0.06,1,184,4,
763157,Atmospheric flat at Augarten,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,91,14,210,2022-08-06,1.76,17,70,12,
979620,Schönbrunn New 2-rooms Apartment,5361631,Olga,,Meidling,48.18374,16.32163,Entire home/apt,70,2,115,2022-09-02,1.00,1,230,26,
766088,"apartment Döbling, near Grinzing",4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,85,2,0,,,1,0,0,
980127,Luxurious penthouse in the center,3318130,Javi,,Rudolfsheim-Fnfhaus,48.20139,16.33181,Entire home/apt,300,1,56,2022-07-22,0.49,1,364,2,
983570,¡Hip Apartment At The Belvedere! ++ 60m² ++,5861803,Christine,,Landstra§e,48.19172,16.38855,Entire home/apt,132,2,59,2022-08-30,0.74,1,361,5,
778065,"Indoor ""Tree House"" First District",1189537,Georg,,Innere Stadt,48.21409,16.36324,Private room,76,30,1,2016-05-07,0.01,2,83,0,
998676,Let's waltz,5488568,Susanne,,Mariahilf,48.19193,16.34882,Entire home/apt,60,21,20,2022-03-19,0.18,1,195,2,
779815,Fantastic apartment for up to 6 per,4111982,Sonia,,Mariahilf,48.19278,16.34131,Entire home/apt,85,3,43,2022-07-11,0.36,1,254,3,
999677,A bright architect's place near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,72,13,29,2020-09-14,0.26,2,229,0,
786350,Mini & Original in Vienna,4145802,Celine,,Neubau,48.20723,16.33873,Entire home/apt,43,3,407,2022-08-24,3.44,2,231,36,
999784,A bright + functional 1BR near AKH,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,47,6,100,2022-07-17,0.89,2,303,8,
789563,**Cozy CityAp 60sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,89,3,44,2022-08-26,0.37,3,328,7,
1001143,"CozyJacq: Smart luxury, Belvedere",5505334,Reka,,Landstra§e,48.18809,16.38501,Entire home/apt,84,28,2,2016-01-02,0.02,1,185,0,
799178,Central and modern - Apartment near city center,246743902,Vienna,,Leopoldstadt,48.21892,16.38377,Entire home/apt,64,5,109,2022-09-04,0.92,13,360,31,
1004037,"Hotspot Museum, first district",3966509,Erich,,Innere Stadt,48.20223,16.36231,Entire home/apt,96,1,338,2022-09-02,2.95,7,331,30,
799342,Central Apartment near Naschmarkt,4208823,Nina,,Mariahilf,48.19717,16.35436,Entire home/apt,90,3,51,2022-07-06,0.43,1,181,10,
813826,apartment2rent  panaroma - UNO City,358163,Greg,,Donaustadt,48.23796,16.42418,Entire home/apt,82,3,10,2020-03-04,0.10,2,360,0,
1018450,Central! Vintage Apartment Vienna,5170117,Asta,,Neubau,48.20333,16.35455,Entire home/apt,89,2,287,2019-03-18,2.49,1,254,0,
815788,Vienna Luxury Apartment,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,131,1,2,2014-01-03,0.02,1,0,0,
1023577,ORGANIC CITY LOFT 1 Wienerzimmer,5634518,Gerhard & Nicole,,Neubau,48.20678,16.34603,Entire home/apt,89,2,278,2022-08-26,2.47,4,345,38,
818833,"""Spittelberg"" Design Apartment",3564972,Andre,,Neubau,48.20189,16.35459,Entire home/apt,86,2,575,2022-08-26,4.88,6,52,71,
1025773,Central location: Naschmarkt & balcony,5647750,Aleks & Team,,Wieden,48.19593,16.36055,Entire home/apt,112,3,211,2022-09-01,1.85,3,197,17,
820648,Stylish Apartment in Vienna Centre,4310085,Paul & Carola,,Neubau,48.19992,16.35168,Entire home/apt,55,3,12,2017-02-16,0.10,1,0,0,
